#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy
Otu15	Anthomyiidae sp. BIOUG02367-B12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY834473	1991032	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02367-B12
Otu15	Anthomyiidae sp. BIOUG02139-B03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY834140	1991031	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02139-B03
Otu15	Anthomyiidae sp. BIOUG02369-H03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY834000	1991030	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02369-H03
Otu15	Anthomyiidae sp. BIOUG02372-D03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY832036	1988203	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02372-D03
Otu15	Anthomyiidae sp. BIOUG02375-F11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY830812	1988200	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02375-F11
Otu15	Anthomyiidae sp. BIOUG02376-B11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY830411	1988199	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02376-B11
Otu15	Anthomyiidae sp. BIOUG02380-F10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY830186	1988197	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02380-F10
Otu15	Anthomyiidae sp. BIOUG02372-E05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY829820	1988195	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02372-E05
Otu15	Anthomyiidae sp. BIOUG02372-B02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY842774	1996721	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02372-B02
Otu15	Anthomyiidae sp. BIOUG02376-D05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY842630	1996720	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02376-D05
Otu15	Anthomyiidae sp. BIOUG02375-E10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY842149	1996718	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02375-E10
Otu15	Anthomyiidae sp. BIOUG02370-C03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY841919	1996716	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02370-C03
Otu15	Anthomyiidae sp. BIOUG02376-D10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY841868	1996715	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02376-D10
Otu15	Anthomyiidae sp. BIOUG02375-E02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY841684	1996714	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02375-E02
Otu15	Anthomyiidae sp. BIOUG02376-A07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY841306	1996713	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02376-A07
Otu15	Anthomyiidae sp. BIOUG02369-C01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY840668	1996709	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02369-C01
Otu15	Anthomyiidae sp. BIOUG02369-H09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY840607	1996708	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02369-H09
Otu15	Anthomyiidae sp. BIOUG02370-E03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY839686	1996704	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02370-E03
Otu15	Anthomyiidae voucher BIOUG02545-E06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY838999	1994058	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02545-E06
Otu15	Anthomyiidae voucher BIOUG02375-H11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY838991	1994057	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02375-H11
Otu15	Anthomyiidae voucher BIOUG02545-G04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY838629	1994055	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02545-G04
Otu15	Anthomyiidae voucher BIOUG02375-H05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY838057	1994050	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02375-H05
Otu15	Anthomyiidae voucher BIOUG02540-D03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY837370	1994047	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02540-D03
Otu15	Anthomyiidae voucher BIOUG02370-D02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY837199	1994045	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02370-D02
Otu15	Anthomyiidae voucher BIOUG02376-B07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY837098	1994044	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02376-B07
Otu15	Anthomyiidae voucher BIOUG02372-F09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY836587	1994043	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02372-F09
Otu15	Anthomyiidae voucher BIOUG02548-A01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY836555	1994042	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02548-A01
Otu15	Anthomyiidae voucher BIOUG02372-D08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY836450	1994041	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02372-D08
Otu15	Anthomyiidae voucher BIOUG02375-H06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY836378	1994039	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02375-H06
Otu15	Anthomyiidae voucher BIOUG02376-C04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KY836315	1994038	80.323	100	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Anthomyiidae / unknown genus / Anthomyiidae sp. BIOUG02376-C04
Otu15	Procladius sp. BOLD-2016 voucher BIOUG01775-F08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KR696797	1887203	81.145	96	1.66e-74	284	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Chironomidae / Procladius / Procladius sp. BOLD-2016
Otu16	POLNB1246-14	POLNB1246-14	N/A	100.000	100	1.87e-157	560	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / unknown family / unknown genus / unknown species
Otu16	POLNB1167-14	POLNB1167-14	N/A	100.000	100	1.87e-157	560	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / unknown family / unknown genus / unknown species
Otu16	POLNB1203-14	POLNB1203-14	N/A	99.032	100	4.13e-153	545	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / unknown family / unknown genus / unknown species
Otu16	POLNB1156-14	POLNB1156-14	N/A	95.484	100	1.88e-138	497	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / unknown family / unknown genus / unknown species
Otu16	WSPO234-09	WSPO234-09	N/A	95.161	100	7.98e-137	491	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / Orbiniidae / Scoloplos / Scoloplos armiger
Otu16	WSPO231-09	WSPO231-09	N/A	95.161	100	7.98e-137	491	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / Orbiniidae / Scoloplos / Scoloplos armiger
Otu16	WSPO019-09	WSPO019-09	N/A	95.161	100	7.98e-137	491	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / Orbiniidae / Scoloplos / Scoloplos armiger
Otu16	TODAH038-15	TODAH038-15	N/A	95.161	100	7.98e-137	491	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / unknown family / unknown genus / unknown species
Otu16	NBPOL281-08	NBPOL281-08	N/A	95.161	100	7.98e-137	491	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / Orbiniidae / Scoloplos / Scoloplos armiger
Otu16	POLNB1545-15	POLNB1545-15	N/A	95.161	100	7.98e-137	491	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / unknown family / unknown genus / unknown species
Otu16	KBPOL639-11	KBPOL639-11	N/A	95.161	100	7.98e-137	491	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / Orbiniidae / Scoloplos / Scoloplos armiger
Otu16	NBPOL270-08	NBPOL270-08	N/A	95.161	100	7.98e-137	491	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / Orbiniidae / Scoloplos / Scoloplos armiger
Otu16	WSPO237-09	WSPO237-09	N/A	95.161	100	7.98e-137	491	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / Orbiniidae / Scoloplos / Scoloplos armiger
Otu16	NBPOL287-08	NBPOL287-08	N/A	95.161	100	7.98e-137	491	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / Orbiniidae / Scoloplos / Scoloplos armiger
Otu16	WSPO207-09	WSPO207-09	N/A	95.161	100	7.98e-137	491	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / Orbiniidae / Scoloplos / Scoloplos armiger
Otu16	POLNB1518-15	POLNB1518-15	N/A	95.161	100	7.98e-137	491	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / unknown family / unknown genus / unknown species
Otu16	KBPOL701-11	KBPOL701-11	N/A	95.161	100	7.98e-137	491	bold	Animalia / Annelida / Polychaeta / Polychaeta incertae sedis / Orbiniidae / Scoloplos / Scoloplos armiger
Otu17	CMBIA312-11	CMBIA312-11	N/A	82.680	99	4.42e-83	313	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Streblosoma / Streblosoma sp. B
Otu17	FLFIV222-14	FLFIV222-14	N/A	81.908	98	2.79e-79	300	bold	Animalia / Annelida / Polychaeta / unknown order / unknown family / unknown genus / unknown species
Otu17	NBPOL357-08	NBPOL357-08	N/A	81.553	99	2.79e-79	300	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	CCPOL245-07	CCPOL245-07	N/A	81.553	99	2.79e-79	300	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	POLNB1610-15	POLNB1610-15	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / unknown family / unknown genus / unknown species
Otu17	LABBI019-09	LABBI019-09	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	NBPOL359-08	NBPOL359-08	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	LABBI025-09	LABBI025-09	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	BENTH623-11	BENTH623-11	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / unknown family / unknown genus / unknown species
Otu17	YCHAE327-08	YCHAE327-08	N/A	81.433	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / unknown genus / unknown species
Otu17	NBPOL358-08	NBPOL358-08	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	NBPOL372-08	NBPOL372-08	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	CCPOL200-07	CCPOL200-07	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	LABBI063-09	LABBI063-09	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	NBPOL362-08	NBPOL362-08	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	LABBI024-09	LABBI024-09	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	NBPOL373-08	NBPOL373-08	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	NBPOL360-08	NBPOL360-08	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	CCPOL181-07	CCPOL181-07	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	LABBI021-09	LABBI021-09	N/A	81.230	99	3.40e-78	297	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	OGLA178-10	OGLA178-10	N/A	81.373	99	1.19e-77	295	bold	Animalia / Annelida / Polychaeta / Terebellida / unknown family / unknown genus / unknown species
Otu17	YCHAE318-08	YCHAE318-08	N/A	81.107	99	4.14e-77	293	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / unknown genus / unknown species
Otu17	NBPOL356-08	NBPOL356-08	N/A	81.107	99	4.14e-77	293	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	LABBI017-09	LABBI017-09	N/A	81.230	99	4.14e-77	293	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL366-11	KBPOL366-11	N/A	80.906	99	1.45e-76	291	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL165-11	KBPOL165-11	N/A	80.583	99	1.76e-75	288	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	CCPOL199-07	CCPOL199-07	N/A	80.906	99	1.76e-75	288	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	POLNB1450-15	POLNB1450-15	N/A	80.719	99	6.15e-75	286	bold	Animalia / Annelida / Polychaeta / Terebellida / unknown family / unknown genus / unknown species
Otu17	POLNB1720-15	POLNB1720-15	N/A	80.719	99	6.15e-75	286	bold	Animalia / Annelida / Polychaeta / Terebellida / unknown family / unknown genus / unknown species
Otu17	KBPOL318-11	KBPOL318-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL304-11	KBPOL304-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL290-11	KBPOL290-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL289-11	KBPOL289-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL365-11	KBPOL365-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL303-11	KBPOL303-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL298-11	KBPOL298-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL299-11	KBPOL299-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL361-11	KBPOL361-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL169-11	KBPOL169-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL293-11	KBPOL293-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL296-11	KBPOL296-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL295-11	KBPOL295-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL294-11	KBPOL294-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL302-11	KBPOL302-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL301-11	KBPOL301-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL328-11	KBPOL328-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	KBPOL292-11	KBPOL292-11	N/A	80.259	99	7.49e-74	282	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
Otu17	POLNB1427-15	POLNB1427-15	N/A	80.528	98	2.61e-73	280	bold	Animalia / Annelida / Polychaeta / Terebellida / unknown family / unknown genus / unknown species
Otu17	OGLA280-10	OGLA280-10	N/A	81.786	90	1.11e-71	275	bold	Animalia / Annelida / Polychaeta / Terebellida / unknown family / unknown genus / unknown species
Otu17	BCPOL635-10	BCPOL635-10	N/A	79.612	99	3.88e-71	273	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / unknown species
Otu17	YCHAE320-08	YCHAE320-08	N/A	79.479	99	4.73e-70	269	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / unknown genus / unknown species
Otu17	CCPOL204-07	CCPOL204-07	N/A	80.634	92	2.01e-68	264	bold	Animalia / Annelida / Polychaeta / Terebellida / Terebellidae / Thelepus / Thelepus cincinnatus
